,report_date,location,data_field,value
101798,2016-01-02,Mexico-Morelos,yearly_cumulative_male,0.0
101799,2016-01-02,Mexico-Nayarit,yearly_cumulative_male,0.0
101800,2016-01-02,Mexico-Nuevo_Leon,yearly_cumulative_male,2.0
101801,2016-01-02,Mexico-Oaxaca,yearly_cumulative_male,0.0
101802,2016-01-02,Mexico-Puebla,yearly_cumulative_male,0.0
101803,2016-01-02,Mexico-Queretaro_de_Arteaga,yearly_cumulative_male,0.0
101804,2016-01-02,Mexico-Quintana_Roo,yearly_cumulative_male,0.0
101805,2016-01-02,Mexico-San_Luis_Potosi,yearly_cumulative_male,0.0
101806,2016-01-02,Mexico-Sinaloa,yearly_cumulative_male,0.0
101807,2016-01-02,Mexico-Sonora,yearly_cumulative_male,0.0
101808,2016-01-02,Mexico-Tabasco,yearly_cumulative_male,0.0
101809,2016-01-02,Mexico-Tamaulipas,yearly_cumulative_male,0.0
101810,2016-01-02,Mexico-Tlaxcala,yearly_cumulative_male,0.0
101811,2016-01-02,Mexico-Veracruz_de_Ignacio_de_la_Llave,yearly_cumulative_male,0.0
101812,2016-01-02,Mexico-Yucatan,yearly_cumulative_male,0.0
101813,2016-01-02,Mexico-Zacatecas,yearly_cumulative_male,0.0
101846,2016-01-09,Mexico-Aguascalientes,yearly_cumulative_female,0.0
101847,2016-01-09,Mexico-Baja_California,yearly_cumulative_female,0.0
101848,2016-01-09,Mexico-Baja_California_Sur,yearly_cumulative_female,0.0
101849,2016-01-09,Mexico-Campeche,yearly_cumulative_female,0.0
101850,2016-01-09,Mexico-Chiapas,yearly_cumulative_female,0.0
101851,2016-01-09,Mexico-Chihuahua,yearly_cumulative_female,0.0
101852,2016-01-09,Mexico-Coahuila_de_Zaragoza,yearly_cumulative_female,0.0
101853,2016-01-09,Mexico-Colima,yearly_cumulative_female,0.0
101854,2016-01-09,Mexico-Distrito_Federal,yearly_cumulative_female,0.0
101855,2016-01-09,Mexico-Durango,yearly_cumulative_female,0.0
101856,2016-01-09,Mexico-Guanajuato,yearly_cumulative_female,0.0
101857,2016-01-09,Mexico-Guerrero,yearly_cumulative_female,0.0
101858,2016-01-09,Mexico-Hidalgo,yearly_cumulative_female,0.0
101859,2016-01-09,Mexico-Jalisco,yearly_cumulative_female,0.0
101860,2016-01-09,Mexico-Mexico,yearly_cumulative_female,0.0
101861,2016-01-09,Mexico-Michoacan_de_Ocampo,yearly_cumulative_female,0.0
101862,2016-01-09,Mexico-Morelos,yearly_cumulative_female,0.0
101863,2016-01-09,Mexico-Nayarit,yearly_cumulative_female,0.0
101864,2016-01-09,Mexico-Nuevo_Leon,yearly_cumulative_female,0.0
101865,2016-01-09,Mexico-Oaxaca,yearly_cumulative_female,0.0
101866,2016-01-09,Mexico-Puebla,yearly_cumulative_female,0.0
101867,2016-01-09,Mexico-Queretaro_de_Arteaga,yearly_cumulative_female,0.0
101868,2016-01-09,Mexico-Quintana_Roo,yearly_cumulative_female,0.0
101869,2016-01-09,Mexico-San_Luis_Potosi,yearly_cumulative_female,0.0
101870,2016-01-09,Mexico-Sinaloa,yearly_cumulative_female,0.0
101871,2016-01-09,Mexico-Sonora,yearly_cumulative_female,0.0
101872,2016-01-09,Mexico-Tabasco,yearly_cumulative_female,0.0
101873,2016-01-09,Mexico-Tamaulipas,yearly_cumulative_female,0.0
101874,2016-01-09,Mexico-Tlaxcala,yearly_cumulative_female,0.0
101875,2016-01-09,Mexico-Veracruz_de_Ignacio_de_la_Llave,yearly_cumulative_female,0.0
101876,2016-01-09,Mexico-Yucatan,yearly_cumulative_female,0.0
101877,2016-01-09,Mexico-Zacatecas,yearly_cumulative_female,0.0
101878,2016-01-09,Mexico-Aguascalientes,yearly_cumulative_male,0.0
101879,2016-01-09,Mexico-Baja_California,yearly_cumulative_male,0.0
101880,2016-01-09,Mexico-Baja_California_Sur,yearly_cumulative_male,0.0
101881,2016-01-09,Mexico-Campeche,yearly_cumulative_male,0.0
101882,2016-01-09,Mexico-Chiapas,yearly_cumulative_male,0.0
101883,2016-01-09,Mexico-Chihuahua,yearly_cumulative_male,0.0
101884,2016-01-09,Mexico-Coahuila_de_Zaragoza,yearly_cumulative_male,0.0
101885,2016-01-09,Mexico-Colima,yearly_cumulative_male,0.0
101886,2016-01-09,Mexico-Distrito_Federal,yearly_cumulative_male,0.0
101887,2016-01-09,Mexico-Durango,yearly_cumulative_male,0.0
101888,2016-01-09,Mexico-Guanajuato,yearly_cumulative_male,0.0
101889,2016-01-09,Mexico-Guerrero,yearly_cumulative_male,0.0
101890,2016-01-09,Mexico-Hidalgo,yearly_cumulative_male,0.0
101891,2016-01-09,Mexico-Jalisco,yearly_cumulative_male,0.0
101892,2016-01-09,Mexico-Mexico,yearly_cumulative_male,0.0
101893,2016-01-09,Mexico-Michoacan_de_Ocampo,yearly_cumulative_male,0.0
101894,2016-01-09,Mexico-Morelos,yearly_cumulative_male,0.0
101895,2016-01-09,Mexico-Nayarit,yearly_cumulative_male,0.0
101896,2016-01-09,Mexico-Nuevo_Leon,yearly_cumulative_male,0.0
101897,2016-01-09,Mexico-Oaxaca,yearly_cumulative_male,0.0
101898,2016-01-09,Mexico-Puebla,yearly_cumulative_male,0.0
101899,2016-01-09,Mexico-Queretaro_de_Arteaga,yearly_cumulative_male,0.0
101900,2016-01-09,Mexico-Quintana_Roo,yearly_cumulative_male,0.0
101901,2016-01-09,Mexico-San_Luis_Potosi,yearly_cumulative_male,0.0
101902,2016-01-09,Mexico-Sinaloa,yearly_cumulative_male,0.0
101903,2016-01-09,Mexico-Sonora,yearly_cumulative_male,0.0
101904,2016-01-09,Mexico-Tabasco,yearly_cumulative_male,0.0
101905,2016-01-09,Mexico-Tamaulipas,yearly_cumulative_male,0.0
101906,2016-01-09,Mexico-Tlaxcala,yearly_cumulative_male,0.0
101907,2016-01-09,Mexico-Veracruz_de_Ignacio_de_la_Llave,yearly_cumulative_male,0.0
101908,2016-01-09,Mexico-Yucatan,yearly_cumulative_male,0.0
101909,2016-01-09,Mexico-Zacatecas,yearly_cumulative_male,0.0
101942,2016-01-16,Mexico-Aguascalientes,yearly_cumulative_female,0.0
101943,2016-01-16,Mexico-Baja_California,yearly_cumulative_female,0.0
101944,2016-01-16,Mexico-Baja_California_Sur,yearly_cumulative_female,0.0
101945,2016-01-16,Mexico-Campeche,yearly_cumulative_female,0.0
101946,2016-01-16,Mexico-Chiapas,yearly_cumulative_female,2.0
101947,2016-01-16,Mexico-Chihuahua,yearly_cumulative_female,0.0
101948,2016-01-16,Mexico-Coahuila_de_Zaragoza,yearly_cumulative_female,0.0
101949,2016-01-16,Mexico-Colima,yearly_cumulative_female,0.0
101950,2016-01-16,Mexico-Distrito_Federal,yearly_cumulative_female,0.0
101951,2016-01-16,Mexico-Durango,yearly_cumulative_female,0.0
101952,2016-01-16,Mexico-Guanajuato,yearly_cumulative_female,0.0
101953,2016-01-16,Mexico-Guerrero,yearly_cumulative_female,0.0
101954,2016-01-16,Mexico-Hidalgo,yearly_cumulative_female,0.0
101955,2016-01-16,Mexico-Jalisco,yearly_cumulative_female,0.0
101956,2016-01-16,Mexico-Mexico,yearly_cumulative_female,0.0
101957,2016-01-16,Mexico-Michoacan_de_Ocampo,yearly_cumulative_female,0.0
101958,2016-01-16,Mexico-Morelos,yearly_cumulative_female,0.0
101959,2016-01-16,Mexico-Nayarit,yearly_cumulative_female,0.0
101960,2016-01-16,Mexico-Nuevo_Leon,yearly_cumulative_female,0.0
101961,2016-01-16,Mexico-Oaxaca,yearly_cumulative_female,0.0
101962,2016-01-16,Mexico-Puebla,yearly_cumulative_female,0.0
101963,2016-01-16,Mexico-Queretaro_de_Arteaga,yearly_cumulative_female,0.0
101964,2016-01-16,Mexico-Quintana_Roo,yearly_cumulative_female,0.0
101965,2016-01-16,Mexico-San_Luis_Potosi,yearly_cumulative_female,0.0
101966,2016-01-16,Mexico-Sinaloa,yearly_cumulative_female,0.0
101967,2016-01-16,Mexico-Sonora,yearly_cumulative_female,0.0
101968,2016-01-16,Mexico-Tabasco,yearly_cumulative_female,0.0
101969,2016-01-16,Mexico-Tamaulipas,yearly_cumulative_female,0.0
101970,2016-01-16,Mexico-Tlaxcala,yearly_cumulative_female,0.0
101971,2016-01-16,Mexico-Veracruz_de_Ignacio_de_la_Llave,yearly_cumulative_female,0.0
101972,2016-01-16,Mexico-Yucatan,yearly_cumulative_female,0.0
101973,2016-01-16,Mexico-Zacatecas,yearly_cumulative_female,0.0
101974,2016-01-16,Mexico-Aguascalientes,yearly_cumulative_male,0.0
101975,2016-01-16,Mexico-Baja_California,yearly_cumulative_male,0.0
101976,2016-01-16,Mexico-Baja_California_Sur,yearly_cumulative_male,0.0
101977,2016-01-16,Mexico-Campeche,yearly_cumulative_male,0.0
101978,2016-01-16,Mexico-Chiapas,yearly_cumulative_male,1.0
101979,2016-01-16,Mexico-Chihuahua,yearly_cumulative_male,0.0
101980,2016-01-16,Mexico-Coahuila_de_Zaragoza,yearly_cumulative_male,0.0
101981,2016-01-16,Mexico-Colima,yearly_cumulative_male,0.0
101982,2016-01-16,Mexico-Distrito_Federal,yearly_cumulative_male,0.0
101983,2016-01-16,Mexico-Durango,yearly_cumulative_male,0.0
101984,2016-01-16,Mexico-Guanajuato,yearly_cumulative_male,0.0
101985,2016-01-16,Mexico-Guerrero,yearly_cumulative_male,0.0
101986,2016-01-16,Mexico-Hidalgo,yearly_cumulative_male,0.0
101987,2016-01-16,Mexico-Jalisco,yearly_cumulative_male,0.0
101988,2016-01-16,Mexico-Mexico,yearly_cumulative_male,0.0
101989,2016-01-16,Mexico-Michoacan_de_Ocampo,yearly_cumulative_male,0.0
101990,2016-01-16,Mexico-Morelos,yearly_cumulative_male,0.0
101991,2016-01-16,Mexico-Nayarit,yearly_cumulative_male,0.0
101992,2016-01-16,Mexico-Nuevo_Leon,yearly_cumulative_male,0.0
101993,2016-01-16,Mexico-Oaxaca,yearly_cumulative_male,0.0
101994,2016-01-16,Mexico-Puebla,yearly_cumulative_male,0.0
101995,2016-01-16,Mexico-Queretaro_de_Arteaga,yearly_cumulative_male,0.0
101996,2016-01-16,Mexico-Quintana_Roo,yearly_cumulative_male,0.0
101997,2016-01-16,Mexico-San_Luis_Potosi,yearly_cumulative_male,0.0
101998,2016-01-16,Mexico-Sinaloa,yearly_cumulative_male,0.0
101999,2016-01-16,Mexico-Sonora,yearly_cumulative_male,0.0
102000,2016-01-16,Mexico-Tabasco,yearly_cumulative_male,0.0
102001,2016-01-16,Mexico-Tamaulipas,yearly_cumulative_male,0.0
102002,2016-01-16,Mexico-Tlaxcala,yearly_cumulative_male,0.0
102003,2016-01-16,Mexico-Veracruz_de_Ignacio_de_la_Llave,yearly_cumulative_male,0.0
102004,2016-01-16,Mexico-Yucatan,yearly_cumulative_male,0.0
102005,2016-01-16,Mexico-Zacatecas,yearly_cumulative_male,0.0
102038,2016-01-23,Mexico-Aguascalientes,yearly_cumulative_female,0.0
102039,2016-01-23,Mexico-Baja_California,yearly_cumulative_female,0.0
102040,2016-01-23,Mexico-Baja_California_Sur,yearly_cumulative_female,0.0
102041,2016-01-23,Mexico-Campeche,yearly_cumulative_female,0.0
102042,2016-01-23,Mexico-Chiapas,yearly_cumulative_female,8.0
102043,2016-01-23,Mexico-Chihuahua,yearly_cumulative_female,0.0
102044,2016-01-23,Mexico-Coahuila_de_Zaragoza,yearly_cumulative_female,0.0
102045,2016-01-23,Mexico-Colima,yearly_cumulative_female,0.0
102046,2016-01-23,Mexico-Distrito_Federal,yearly_cumulative_female,0.0
102047,2016-01-23,Mexico-Durango,yearly_cumulative_female,0.0
102048,2016-01-23,Mexico-Guanajuato,yearly_cumulative_female,0.0
102049,2016-01-23,Mexico-Guerrero,yearly_cumulative_female,0.0
102050,2016-01-23,Mexico-Hidalgo,yearly_cumulative_female,0.0
102051,2016-01-23,Mexico-Jalisco,yearly_cumulative_female,0.0
102052,2016-01-23,Mexico-Mexico,yearly_cumulative_female,0.0
102053,2016-01-23,Mexico-Michoacan_de_Ocampo,yearly_cumulative_female,0.0
102054,2016-01-23,Mexico-Morelos,yearly_cumulative_female,0.0
102055,2016-01-23,Mexico-Nayarit,yearly_cumulative_female,0.0
102056,2016-01-23,Mexico-Nuevo_Leon,yearly_cumulative_female,3.0
102057,2016-01-23,Mexico-Oaxaca,yearly_cumulative_female,0.0
102058,2016-01-23,Mexico-Puebla,yearly_cumulative_female,0.0
102059,2016-01-23,Mexico-Queretaro_de_Arteaga,yearly_cumulative_female,0.0
102060,2016-01-23,Mexico-Quintana_Roo,yearly_cumulative_female,0.0
102061,2016-01-23,Mexico-San_Luis_Potosi,yearly_cumulative_female,0.0
102062,2016-01-23,Mexico-Sinaloa,yearly_cumulative_female,0.0
102063,2016-01-23,Mexico-Sonora,yearly_cumulative_female,0.0
102064,2016-01-23,Mexico-Tabasco,yearly_cumulative_female,0.0
102065,2016-01-23,Mexico-Tamaulipas,yearly_cumulative_female,0.0
102066,2016-01-23,Mexico-Tlaxcala,yearly_cumulative_female,0.0
102067,2016-01-23,Mexico-Veracruz_de_Ignacio_de_la_Llave,yearly_cumulative_female,0.0
102068,2016-01-23,Mexico-Yucatan,yearly_cumulative_female,0.0
102069,2016-01-23,Mexico-Zacatecas,yearly_cumulative_female,0.0
102070,2016-01-23,Mexico-Aguascalientes,yearly_cumulative_male,0.0
102071,2016-01-23,Mexico-Baja_California,yearly_cumulative_male,0.0
102072,2016-01-23,Mexico-Baja_California_Sur,yearly_cumulative_male,0.0
102073,2016-01-23,Mexico-Campeche,yearly_cumulative_male,0.0
102074,2016-01-23,Mexico-Chiapas,yearly_cumulative_male,6.0
102075,2016-01-23,Mexico-Chihuahua,yearly_cumulative_male,0.0
102076,2016-01-23,Mexico-Coahuila_de_Zaragoza,yearly_cumulative_male,0.0
102077,2016-01-23,Mexico-Colima,yearly_cumulative_male,0.0
102078,2016-01-23,Mexico-Distrito_Federal,yearly_cumulative_male,0.0
102079,2016-01-23,Mexico-Durango,yearly_cumulative_male,0.0
102080,2016-01-23,Mexico-Guanajuato,yearly_cumulative_male,0.0
102081,2016-01-23,Mexico-Guerrero,yearly_cumulative_male,0.0
102082,2016-01-23,Mexico-Hidalgo,yearly_cumulative_male,0.0
102083,2016-01-23,Mexico-Jalisco,yearly_cumulative_male,0.0
102084,2016-01-23,Mexico-Mexico,yearly_cumulative_male,0.0
102085,2016-01-23,Mexico-Michoacan_de_Ocampo,yearly_cumulative_male,0.0
102086,2016-01-23,Mexico-Morelos,yearly_cumulative_male,0.0
102087,2016-01-23,Mexico-Nayarit,yearly_cumulative_male,0.0
102088,2016-01-23,Mexico-Nuevo_Leon,yearly_cumulative_male,0.0
102089,2016-01-23,Mexico-Oaxaca,yearly_cumulative_male,1.0
102090,2016-01-23,Mexico-Puebla,yearly_cumulative_male,0.0
102091,2016-01-23,Mexico-Queretaro_de_Arteaga,yearly_cumulative_male,0.0
102092,2016-01-23,Mexico-Quintana_Roo,yearly_cumulative_male,0.0
102093,2016-01-23,Mexico-San_Luis_Potosi,yearly_cumulative_male,0.0
102094,2016-01-23,Mexico-Sinaloa,yearly_cumulative_male,1.0
102095,2016-01-23,Mexico-Sonora,yearly_cumulative_male,0.0
102096,2016-01-23,Mexico-Tabasco,yearly_cumulative_male,0.0
102097,2016-01-23,Mexico-Tamaulipas,yearly_cumulative_male,0.0
102098,2016-01-23,Mexico-Tlaxcala,yearly_cumulative_male,0.0
102099,2016-01-23,Mexico-Veracruz_de_Ignacio_de_la_Llave,yearly_cumulative_male,0.0
102100,2016-01-23,Mexico-Yucatan,yearly_cumulative_male,0.0
102101,2016-01-23,Mexico-Zacatecas,yearly_cumulative_male,0.0
102134,2016-01-30,Mexico-Aguascalientes,yearly_cumulative_female,0.0
102135,2016-01-30,Mexico-Baja_California,yearly_cumulative_female,0.0
102136,2016-01-30,Mexico-Baja_California_Sur,yearly_cumulative_female,0.0
102137,2016-01-30,Mexico-Campeche,yearly_cumulative_female,0.0
102138,2016-01-30,Mexico-Chiapas,yearly_cumulative_female,16.0
102139,2016-01-30,Mexico-Chihuahua,yearly_cumulative_female,0.0
102140,2016-01-30,Mexico-Coahuila_de_Zaragoza,yearly_cumulative_female,0.0
102141,2016-01-30,Mexico-Colima,yearly_cumulative_female,0.0
102142,2016-01-30,Mexico-Distrito_Federal,yearly_cumulative_female,0.0
102143,2016-01-30,Mexico-Durango,yearly_cumulative_female,0.0
102144,2016-01-30,Mexico-Guanajuato,yearly_cumulative_female,0.0
102145,2016-01-30,Mexico-Guerrero,yearly_cumulative_female,1.0
102146,2016-01-30,Mexico-Hidalgo,yearly_cumulative_female,0.0
102147,2016-01-30,Mexico-Jalisco,yearly_cumulative_female,0.0
102148,2016-01-30,Mexico-Mexico,yearly_cumulative_female,0.0
102149,2016-01-30,Mexico-Michoacan_de_Ocampo,yearly_cumulative_female,0.0
102150,2016-01-30,Mexico-Morelos,yearly_cumulative_female,0.0
102151,2016-01-30,Mexico-Nayarit,yearly_cumulative_female,0.0
102152,2016-01-30,Mexico-Nuevo_Leon,yearly_cumulative_female,16.0
102153,2016-01-30,Mexico-Oaxaca,yearly_cumulative_female,0.0
102154,2016-01-30,Mexico-Puebla,yearly_cumulative_female,0.0
102155,2016-01-30,Mexico-Queretaro_de_Arteaga,yearly_cumulative_female,0.0
102156,2016-01-30,Mexico-Quintana_Roo,yearly_cumulative_female,0.0
102157,2016-01-30,Mexico-San_Luis_Potosi,yearly_cumulative_female,0.0
102158,2016-01-30,Mexico-Sinaloa,yearly_cumulative_female,0.0
102159,2016-01-30,Mexico-Sonora,yearly_cumulative_female,0.0
102160,2016-01-30,Mexico-Tabasco,yearly_cumulative_female,0.0
102161,2016-01-30,Mexico-Tamaulipas,yearly_cumulative_female,0.0
102162,2016-01-30,Mexico-Tlaxcala,yearly_cumulative_female,0.0
102163,2016-01-30,Mexico-Veracruz_de_Ignacio_de_la_Llave,yearly_cumulative_female,1.0
102164,2016-01-30,Mexico-Yucatan,yearly_cumulative_female,1.0
102165,2016-01-30,Mexico-Zacatecas,yearly_cumulative_female,0.0
102166,2016-01-30,Mexico-Aguascalientes,yearly_cumulative_male,0.0
102167,2016-01-30,Mexico-Baja_California,yearly_cumulative_male,0.0
102168,2016-01-30,Mexico-Baja_California_Sur,yearly_cumulative_male,0.0
102169,2016-01-30,Mexico-Campeche,yearly_cumulative_male,0.0
102170,2016-01-30,Mexico-Chiapas,yearly_cumulative_male,9.0
102171,2016-01-30,Mexico-Chihuahua,yearly_cumulative_male,0.0
102172,2016-01-30,Mexico-Coahuila_de_Zaragoza,yearly_cumulative_male,0.0
102173,2016-01-30,Mexico-Colima,yearly_cumulative_male,0.0
102174,2016-01-30,Mexico-Distrito_Federal,yearly_cumulative_male,0.0
102175,2016-01-30,Mexico-Durango,yearly_cumulative_male,0.0
102176,2016-01-30,Mexico-Guanajuato,yearly_cumulative_male,0.0
102177,2016-01-30,Mexico-Guerrero,yearly_cumulative_male,0.0
102178,2016-01-30,Mexico-Hidalgo,yearly_cumulative_male,0.0
102179,2016-01-30,Mexico-Jalisco,yearly_cumulative_male,0.0
102180,2016-01-30,Mexico-Mexico,yearly_cumulative_male,0.0
102181,2016-01-30,Mexico-Michoacan_de_Ocampo,yearly_cumulative_male,0.0
102182,2016-01-30,Mexico-Morelos,yearly_cumulative_male,0.0
102183,2016-01-30,Mexico-Nayarit,yearly_cumulative_male,0.0
102184,2016-01-30,Mexico-Nuevo_Leon,yearly_cumulative_male,5.0
102185,2016-01-30,Mexico-Oaxaca,yearly_cumulative_male,0.0
102186,2016-01-30,Mexico-Puebla,yearly_cumulative_male,0.0
102187,2016-01-30,Mexico-Queretaro_de_Arteaga,yearly_cumulative_male,0.0
102188,2016-01-30,Mexico-Quintana_Roo,yearly_cumulative_male,0.0
102189,2016-01-30,Mexico-San_Luis_Potosi,yearly_cumulative_male,0.0
102190,2016-01-30,Mexico-Sinaloa,yearly_cumulative_male,1.0
102191,2016-01-30,Mexico-Sonora,yearly_cumulative_male,0.0
102192,2016-01-30,Mexico-Tabasco,yearly_cumulative_male,0.0
102193,2016-01-30,Mexico-Tamaulipas,yearly_cumulative_male,0.0
102194,2016-01-30,Mexico-Tlaxcala,yearly_cumulative_male,0.0
102195,2016-01-30,Mexico-Veracruz_de_Ignacio_de_la_Llave,yearly_cumulative_male,0.0
102196,2016-01-30,Mexico-Yucatan,yearly_cumulative_male,0.0
102197,2016-01-30,Mexico-Zacatecas,yearly_cumulative_male,0.0
102230,2016-02-06,Mexico-Aguascalientes,yearly_cumulative_female,0.0
102231,2016-02-06,Mexico-Baja_California,yearly_cumulative_female,0.0
102232,2016-02-06,Mexico-Baja_California_Sur,yearly_cumulative_female,0.0
102233,2016-02-06,Mexico-Campeche,yearly_cumulative_female,0.0
102234,2016-02-06,Mexico-Chiapas,yearly_cumulative_female,24.0
102235,2016-02-06,Mexico-Chihuahua,yearly_cumulative_female,0.0
102236,2016-02-06,Mexico-Coahuila_de_Zaragoza,yearly_cumulative_female,0.0
102237,2016-02-06,Mexico-Colima,yearly_cumulative_female,0.0
102238,2016-02-06,Mexico-Distrito_Federal,yearly_cumulative_female,0.0
102239,2016-02-06,Mexico-Durango,yearly_cumulative_female,0.0
102240,2016-02-06,Mexico-Guanajuato,yearly_cumulative_female,0.0
102241,2016-02-06,Mexico-Guerrero,yearly_cumulative_female,2.0
102242,2016-02-06,Mexico-Hidalgo,yearly_cumulative_female,0.0
102243,2016-02-06,Mexico-Jalisco,yearly_cumulative_female,0.0
102244,2016-02-06,Mexico-Mexico,yearly_cumulative_female,0.0
102245,2016-02-06,Mexico-Michoacan_de_Ocampo,yearly_cumulative_female,0.0
102246,2016-02-06,Mexico-Morelos,yearly_cumulative_female,0.0
102247,2016-02-06,Mexico-Nayarit,yearly_cumulative_female,0.0
102248,2016-02-06,Mexico-Nuevo_Leon,yearly_cumulative_female,18.0
102249,2016-02-06,Mexico-Oaxaca,yearly_cumulative_female,0.0
102250,2016-02-06,Mexico-Puebla,yearly_cumulative_female,0.0
102251,2016-02-06,Mexico-Queretaro_de_Arteaga,yearly_cumulative_female,0.0
102252,2016-02-06,Mexico-Quintana_Roo,yearly_cumulative_female,0.0
102253,2016-02-06,Mexico-San_Luis_Potosi,yearly_cumulative_female,0.0
102254,2016-02-06,Mexico-Sinaloa,yearly_cumulative_female,0.0
102255,2016-02-06,Mexico-Sonora,yearly_cumulative_female,0.0
102256,2016-02-06,Mexico-Tabasco,yearly_cumulative_female,0.0
102257,2016-02-06,Mexico-Tamaulipas,yearly_cumulative_female,0.0
102258,2016-02-06,Mexico-Tlaxcala,yearly_cumulative_female,0.0
102259,2016-02-06,Mexico-Veracruz_de_Ignacio_de_la_Llave,yearly_cumulative_female,1.0
102260,2016-02-06,Mexico-Yucatan,yearly_cumulative_female,1.0
102261,2016-02-06,Mexico-Zacatecas,yearly_cumulative_female,0.0
102262,2016-02-06,Mexico-Aguascalientes,yearly_cumulative_male,0.0
102263,2016-02-06,Mexico-Baja_California,yearly_cumulative_male,0.0
102264,2016-02-06,Mexico-Baja_California_Sur,yearly_cumulative_male,0.0
102265,2016-02-06,Mexico-Campeche,yearly_cumulative_male,0.0
102266,2016-02-06,Mexico-Chiapas,yearly_cumulative_male,11.0
102267,2016-02-06,Mexico-Chihuahua,yearly_cumulative_male,0.0
102268,2016-02-06,Mexico-Coahuila_de_Zaragoza,yearly_cumulative_male,0.0
102269,2016-02-06,Mexico-Colima,yearly_cumulative_male,0.0
102270,2016-02-06,Mexico-Distrito_Federal,yearly_cumulative_male,0.0
102271,2016-02-06,Mexico-Durango,yearly_cumulative_male,0.0
102272,2016-02-06,Mexico-Guanajuato,yearly_cumulative_male,0.0
102273,2016-02-06,Mexico-Guerrero,yearly_cumulative_male,0.0
102274,2016-02-06,Mexico-Hidalgo,yearly_cumulative_male,0.0
102275,2016-02-06,Mexico-Jalisco,yearly_cumulative_male,0.0
102276,2016-02-06,Mexico-Mexico,yearly_cumulative_male,0.0
102277,2016-02-06,Mexico-Michoacan_de_Ocampo,yearly_cumulative_male,0.0
102278,2016-02-06,Mexico-Morelos,yearly_cumulative_male,0.0
102279,2016-02-06,Mexico-Nayarit,yearly_cumulative_male,0.0
102280,2016-02-06,Mexico-Nuevo_Leon,yearly_cumulative_male,7.0
102281,2016-02-06,Mexico-Oaxaca,yearly_cumulative_male,0.0
102282,2016-02-06,Mexico-Puebla,yearly_cumulative_male,0.0
102283,2016-02-06,Mexico-Queretaro_de_Arteaga,yearly_cumulative_male,0.0
102284,2016-02-06,Mexico-Quintana_Roo,yearly_cumulative_male,0.0
102285,2016-02-06,Mexico-San_Luis_Potosi,yearly_cumulative_male,0.0
102286,2016-02-06,Mexico-Sinaloa,yearly_cumulative_male,1.0
102287,2016-02-06,Mexico-Sonora,yearly_cumulative_male,0.0
102288,2016-02-06,Mexico-Tabasco,yearly_cumulative_male,0.0
102289,2016-02-06,Mexico-Tamaulipas,yearly_cumulative_male,0.0
102290,2016-02-06,Mexico-Tlaxcala,yearly_cumulative_male,0.0
102291,2016-02-06,Mexico-Veracruz_de_Ignacio_de_la_Llave,yearly_cumulative_male,0.0
102292,2016-02-06,Mexico-Yucatan,yearly_cumulative_male,0.0
102293,2016-02-06,Mexico-Zacatecas,yearly_cumulative_male,0.0
102326,2016-02-13,Mexico-Aguascalientes,yearly_cumulative_female,0.0
102327,2016-02-13,Mexico-Baja_California,yearly_cumulative_female,0.0
102328,2016-02-13,Mexico-Baja_California_Sur,yearly_cumulative_female,0.0
102329,2016-02-13,Mexico-Campeche,yearly_cumulative_female,0.0
102330,2016-02-13,Mexico-Chiapas,yearly_cumulative_female,32.0
102331,2016-02-13,Mexico-Chihuahua,yearly_cumulative_female,0.0
102332,2016-02-13,Mexico-Coahuila_de_Zaragoza,yearly_cumulative_female,0.0
102333,2016-02-13,Mexico-Colima,yearly_cumulative_female,0.0
102334,2016-02-13,Mexico-Distrito_Federal,yearly_cumulative_female,0.0
102335,2016-02-13,Mexico-Durango,yearly_cumulative_female,0.0
102336,2016-02-13,Mexico-Guanajuato,yearly_cumulative_female,0.0
102337,2016-02-13,Mexico-Guerrero,yearly_cumulative_female,2.0
102338,2016-02-13,Mexico-Hidalgo,yearly_cumulative_female,0.0
102339,2016-02-13,Mexico-Jalisco,yearly_cumulative_female,0.0
102340,2016-02-13,Mexico-Mexico,yearly_cumulative_female,0.0
102341,2016-02-13,Mexico-Michoacan_de_Ocampo,yearly_cumulative_female,0.0
102342,2016-02-13,Mexico-Morelos,yearly_cumulative_female,0.0
102343,2016-02-13,Mexico-Nayarit,yearly_cumulative_female,0.0
102344,2016-02-13,Mexico-Nuevo_Leon,yearly_cumulative_female,0.0
102345,2016-02-13,Mexico-Oaxaca,yearly_cumulative_female,19.0
102346,2016-02-13,Mexico-Puebla,yearly_cumulative_female,0.0
102347,2016-02-13,Mexico-Queretaro_de_Arteaga,yearly_cumulative_female,0.0
102348,2016-02-13,Mexico-Quintana_Roo,yearly_cumulative_female,0.0
102349,2016-02-13,Mexico-San_Luis_Potosi,yearly_cumulative_female,0.0
102350,2016-02-13,Mexico-Sinaloa,yearly_cumulative_female,0.0
102351,2016-02-13,Mexico-Sonora,yearly_cumulative_female,0.0
102352,2016-02-13,Mexico-Tabasco,yearly_cumulative_female,0.0
102353,2016-02-13,Mexico-Tamaulipas,yearly_cumulative_female,0.0
102354,2016-02-13,Mexico-Tlaxcala,yearly_cumulative_female,0.0
102355,2016-02-13,Mexico-Veracruz_de_Ignacio_de_la_Llave,yearly_cumulative_female,1.0
102356,2016-02-13,Mexico-Yucatan,yearly_cumulative_female,1.0
102357,2016-02-13,Mexico-Zacatecas,yearly_cumulative_female,0.0
